id_socle_txt,id,type d'objet,famille,type,calque,attributs altitude,attribut matricule,calque_alt,calque_mat,attributs insert,placement,charte,commentaires,sig,pcrs,CategorieThematiquePCRSType,NatureReseauPCRSType,NatureAffleurantPCRSType,reference,CategorieMurPCRSType,SectionPilierPCRSType,longueur_block,date_modif,date_crea,id_nature,image
365,LL_0830,Bordure anti-stationnement,Voirie,Polyligne,VOIRI_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,3,nc,nc,LL_0830,nc,nc,,,19/10/22,LL_0830 - Bordure anti-stationnement,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//L_Voirie/LL_0830.jpg
366,LL_2554,Bordure haute,Voirie,Polyligne,VOIRI_SCS,,,nc,nc,,Surface,Standard topographique régional,Hachure,,LimiteVoiriePCRS,7,nc,nc,LL_2554,nc,nc,,,19/10/22,LL_2554 - Bordure haute,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//L_Voirie/LL_2553.jpg
367,LL_2551,"Pont en surplomb, tunnel",Voirie,Polyligne,VOIRI_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,7,nc,nc,LL_2551,nc,nc,,,19/10/22,"LL_2551 - Pont en surplomb, tunnel",https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//L_Voirie/LL_2551.jpg
368,LL_2552,Passerelle en surplomb,Voirie,Polyligne,VOIRI_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,7,nc,nc,LL_2552,nc,nc,,,19/10/22,LL_2552 - Passerelle en surplomb,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//L_Voirie/LL_2552.jpg
369,LL_2553,"Pilier de pont, d'ouvrage",Voirie,Polyligne,VOIRI_SCS,,,nc,nc,,Surface,Standard topographique régional,,,PilePontPCRS,7,nc,nc,LL_2553,nc,nc,,,19/10/22,"LL_2553 - Pilier de pont, d'ouvrage",https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//L_Voirie/LL_2553.jpg
370,LP_0841,Surbaissé de trottoir (gauche),Voirie,Bloc,VOIRI_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,3,nc,nc,LP_0841,nc,nc,,,19/10/22,LP_0841 - Surbaissé de trottoir (gauche),https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//L_Voirie/LP_0841.jpg
371,LP_0842,Surbaissé de trottoir (droit),Voirie,Bloc,VOIRI_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,3,nc,nc,LP_0842,nc,nc,,,19/10/22,LP_0842 - Surbaissé de trottoir (droit),https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//L_Voirie/LP_0842.jpg
372,LP_0843,Borne de voirie <= 0.20,Voirie,Bloc,VOIRI_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,3,nc,nc,LP_0843,nc,nc,,,19/10/22,LP_0843 - Borne de voirie <= 0.20,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//L_Voirie/LP_0843.jpg
373,LP_0844,Borne de voirie > 0.20,Voirie,Bloc,VOIRI_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,3,nc,nc,LP_0844,nc,nc,,,19/10/22,LP_0844 - Borne de voirie > 0.20,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//L_Voirie/LP_0844.jpg
374,LP_0845,Texte libre,Voirie,Bloc,VOIRI_SCI,,,nc,nc,,Information,Standard topographique régional,,pct,HabillageTextePCRS,3,nc,nc,LP_0845,nc,nc,,,19/10/22,LP_0845 - Texte libre,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//L_Voirie/LP_0845.jpg
375,ML_0861,Bande cyclable,Marquage au sol,Polyligne,MARQU_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,99,nc,nc,ML_0861,nc,nc,,,19/10/22,ML_0861 - Bande cyclable,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//M_Marquage_au_sol/ML_0861.jpg
376,ML_0862,Passage piétons,Marquage au sol,Polyligne,MARQU_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,99,nc,nc,ML_0862,nc,nc,,,19/10/22,ML_0862 - Passage piétons,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//M_Marquage_au_sol/ML_0862.jpg
377,ML_2576,Marquage bus,Marquage au sol,Polyligne,MARQU_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,99,nc,nc,ML_2576,nc,nc,,12/12/22,19/10/22,ML_2576 - Marquage bus,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//M_Marquage_au_sol/MP_2576.jpg
378,ML_2577,Divers marquage voirie,Marquage au sol,Polyligne,MARQU_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,99,nc,nc,ML_2577,nc,nc,,12/12/22,19/10/22,ML_2577 - Divers marquage voirie,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//M_Marquage_au_sol/MP_2577.jpg
379,MP_0881,Texte libre,Marquage au sol,Bloc,MARQU_SCI,,,nc,nc,,Information,Standard topographique régional,,pct,HabillageTextePCRS,99,nc,nc,MP_0881,nc,nc,,,19/10/22,MP_0881 - Texte libre,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//M_Marquage_au_sol/MP_0881.jpg
380,MP_2578,Flèche droite,Marquage au sol,Bloc,MARQU_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,MP_2578,nc,nc,,23/11/22,19/10/22,MP_2578 - Flèche droite,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//M_Marquage_au_sol/MP_2578.jpg
381,MP_2579,Flèche droite et directionnelle,Marquage au sol,Bloc,MARQU_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,MP_2579,nc,nc,,23/11/22,19/10/22,MP_2579 - Flèche droite et directionnelle,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//M_Marquage_au_sol/MP_2579.jpg
382,MP_2580,Flèche directionnelle,Marquage au sol,Bloc,MARQU_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,MP_2580,nc,nc,,23/11/22,19/10/22,MP_2580 - Flèche directionnelle,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//M_Marquage_au_sol/MP_2580.jpg
383,MP_2581,Flèche de rabattement,Marquage au sol,Bloc,MARQU_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,MP_2581,nc,nc,,23/11/22,19/10/22,MP_2581 - Flèche de rabattement,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//M_Marquage_au_sol/MP_2581.jpg
384,MP_2582,Symbole piste cyclable,Marquage au sol,Bloc,MARQU_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,MP_2582,nc,nc,,23/11/22,19/10/22,MP_2582 - Symbole piste cyclable,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//M_Marquage_au_sol/MP_2582.jpg
385,MP_2583,Symbole cheminement piétons,Marquage au sol,Bloc,MARQU_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,MP_2583,nc,nc,,23/11/22,19/10/22,MP_2583 - Symbole cheminement piétons,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//M_Marquage_au_sol/MP_2583.jpg
386,MP_2584,Symbole handicapés,Marquage au sol,Bloc,MARQU_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,MP_2584,nc,nc,,23/11/22,19/10/22,MP_2584 - Symbole handicapés,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//M_Marquage_au_sol/MP_2584.jpg
387,NL_0901,Ouvrage annexe,Mobilier urbain,Polyligne,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,99,nc,nc,NL_0901,nc,nc,,,19/10/22,NL_0901 - Ouvrage annexe,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NL_0901.jpg
388,NL_0902,Rambarde de protection,Mobilier urbain,Polyligne,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,99,nc,nc,NL_0902,nc,nc,,,19/10/22,NL_0902 - Rambarde de protection,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NL_0902.jpg
389,NP_0921,Banc simple,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0921,nc,nc,,,19/10/22,NP_0921 - Banc simple,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0921.jpg
390,NP_0922,Banc double,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0922,nc,nc,,,19/10/22,NP_0922 - Banc double,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0922.jpg
391,NP_0923,Conteneur enterré,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0923,nc,nc,,,19/10/22,NP_0923 - Conteneur enterré,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0923.jpg
392,NP_0924,Corbeille,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0924,nc,nc,,,19/10/22,NP_0924 - Corbeille,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0924.jpg
393,NP_0925,Horodateur,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0925,nc,nc,,,19/10/22,NP_0925 - Horodateur,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0925.jpg
394,NP_0926,Panneau publicitaire,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0926,nc,nc,,,19/10/22,NP_0926 - Panneau publicitaire,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0926.jpg
395,NP_0927,Sanisettes,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0927,nc,nc,,,19/10/22,NP_0927 - Sanisettes,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0927.jpg
396,NP_0928,Parc à vélos,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0928,nc,nc,,,19/10/22,NP_0928 - Parc à vélos,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0928.jpg
397,NP_0929,Barrière de limitation d'accès,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0929,nc,nc,,,19/10/22,NP_0929 - Barrière de limitation d'accès,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0929.jpg
398,NP_0930,Parc à vélos locatifs,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0930,nc,nc,,,19/10/22,NP_0930 - Parc à vélos locatifs,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0930.jpg
399,NP_0931,Borne de voirie escamotable,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0931,nc,nc,,,19/10/22,NP_0931 - Borne de voirie escamotable,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0931.jpg
400,NP_0932,Potelet de voirie amovible,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0932,nc,nc,,,19/10/22,NP_0932 - Potelet de voirie amovible,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0932.jpg
401,NP_0933,Potelet rond,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0933,nc,nc,,,19/10/22,NP_0933 - Potelet rond,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0933.jpg
402,NP_0934,Borne de contrôle d'accès,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0934,nc,nc,,,19/10/22,NP_0934 - Borne de contrôle d'accès,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0934.jpg
403,NP_0935,Massif ou socle carré,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0935,nc,nc,,,19/10/22,NP_0935 - Massif ou socle carré,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0935.jpg
404,NP_0936,Massif ou socle,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_0936,nc,nc,,,19/10/22,NP_0936 - Massif ou socle,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0936.jpg
405,NP_0937,Texte libre,Mobilier urbain,Bloc,MOBUR_SCI,,,nc,nc,,Information,Standard topographique régional,,pct,HabillageTextePCRS,99,nc,nc,NP_0937,nc,nc,,,19/10/22,NP_0937 - Texte libre,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_0937.jpg
406,NP_2601,Potelet carré,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_2601,nc,nc,,,19/10/22,NP_2601 - Potelet carré,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_2601.jpg
407,NP_2602,Conteneur,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_2602,nc,nc,,11/02/26,19/10/22,NP_2602 - Conteneur,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_2602.jpg
408,NP_2603,Poubelle rectangulaire,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_2603,nc,nc,,,19/10/22,NP_2603 - Poubelle rectangulaire,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_2603.jpg
409,NP_2604,Poubelle ovale,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_2604,nc,nc,,,19/10/22,NP_2604 - Poubelle ovale,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_2604.jpg
410,NP_2605,Jardinière carrée,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_2605,nc,nc,,,19/10/22,NP_2605 - Jardinière carrée,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_2605.jpg
411,NP_2606,Jardinière rectangulaire,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_2606,nc,nc,,,19/10/22,NP_2606 - Jardinière rectangulaire,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_2606.jpg
412,NP_2607,Jardinière ronde,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_2607,nc,nc,,,19/10/22,NP_2607 - Jardinière ronde,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_2607.jpg
413,NP_2608,Jardinière hexagonale,Mobilier urbain,Bloc,MOBUR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,NP_2608,nc,nc,,,19/10/22,NP_2608 - Jardinière hexagonale,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//N_Mobilier_urbain/NP_2608.jpg
414,OL_0941,Ouvrage annexe,Nivellement,Polyligne,NIVEL_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,99,nc,nc,OL_0941,nc,nc,,,19/10/22,OL_0941 - Ouvrage annexe,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//O_Nivellement/OL_0941.jpg
415,OL_0942,Pied de talus,Nivellement,Polyligne,NIVEL_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,99,nc,nc,OL_0942,nc,nc,,,19/10/22,OL_0942 - Pied de talus,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//O_Nivellement/OL_0942.jpg
416,OL_0943,Haut de talus,Nivellement,Polyligne,NIVEL_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,99,nc,nc,OL_0943,nc,nc,,,19/10/22,OL_0943 - Haut de talus,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//O_Nivellement/OL_0943.jpg
417,OP_0961,Piézomètre,Nivellement,Bloc,NIVEL_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,OP_0961,nc,nc,,,19/10/22,OP_0961 - Piézomètre,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//O_Nivellement/OP_0961.jpg
418,OP_0962,Sondage,Nivellement,Bloc,NIVEL_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,OP_0962,nc,nc,,,19/10/22,OP_0962 - Sondage,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//O_Nivellement/OP_0962.jpg
419,OP_0963,Texte libre,Nivellement,Bloc,NIVEL_SCI,,,nc,nc,,Information,Standard topographique régional,,pct,HabillageTextePCRS,99,nc,nc,OP_0963,nc,nc,,,19/10/22,OP_0963 - Texte libre,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//O_Nivellement/OP_0963.jpg
420,PL_0981,Ouvrage annexe,Voie ferrée,Polyligne,VOIEF_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageLignesPCRS,4,nc,nc,PL_0981,nc,nc,,,19/10/22,PL_0981 - Ouvrage annexe,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//P_Voie_ferree/PL_0981.jpg
421,PL_0982,Voie levée Rail par Rail,Voie ferrée,Polyligne,VOIEF_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,RailPCRS,4,nc,nc,PL_0982,nc,nc,,,19/10/22,PL_0982 - Voie levée Rail par Rail,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//P_Voie_ferree/PL_0982.jpg
422,PL_0983,Voie levée en axe,Voie ferrée,Polyligne,VOIEF_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,RailPCRS,4,nc,nc,PL_0983,nc,nc,,,19/10/22,PL_0983 - Voie levée en axe,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//P_Voie_ferree/PL_0983.jpg
423,PL_0984,Caniveau câbles,Voie ferrée,Polyligne,VOIEF_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageLignesPCRS,4,nc,nc,PL_0984,nc,nc,,,19/10/22,PL_0984 - Caniveau câbles,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//P_Voie_ferree/PL_0984.jpg
424,PP_1001,Barrière passage à niveau,Voie ferrée,Bloc,VOIEF_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,4,nc,nc,PP_1001,nc,nc,,,19/10/22,PP_1001 - Barrière passage à niveau,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//P_Voie_ferree/PP_1001.jpg
425,PP_1002,Texte libre,Voie ferrée,Bloc,VOIEF_SCI,,,nc,nc,,Information,Standard topographique régional,,pct,HabillageTextePCRS,4,nc,nc,PP_1002,nc,nc,,,19/10/22,PP_1002 - Texte libre,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//P_Voie_ferree/PP_1002.jpg
